StockCode,Total_Quantity,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,Year,Month,Week,Day_of_week
22661,20,20.0,10.0,8.0,14.714285714285714,21.357142857142858,20.107142857142858,2011,8,32,0
22662,2,33.0,15.0,16.0,46.857142857142854,37.142857142857146,37.535714285714285,2011,8,32,0
22663,1,12.0,4.0,3.0,24.714285714285715,21.571428571428573,21.428571428571427,2011,8,32,0
22665,6,6.0,2.0,1.0,2.7142857142857144,4.714285714285714,4.75,2011,8,32,0
22666,7,8.0,13.0,7.0,74.28571428571429,45.0,30.892857142857142,2011,8,32,0
22668,15,5.0,10.0,2.0,4.285714285714286,10.142857142857142,9.285714285714286,2011,8,32,0
22670,7,12.0,12.0,1.0,13.428571428571429,12.0,9.678571428571429,2011,8,32,0
22671,1,4.0,3.0,12.0,10.142857142857142,23.142857142857142,13.928571428571429,2011,8,32,0
22673,1,2.0,12.0,3.0,9.0,7.785714285714286,7.714285714285714,2011,8,32,0
22678,1,1.0,1.0,12.0,4.714285714285714,7.214285714285714,6.571428571428571,2011,8,32,0
22686,1,1.0,2.0,3.0,1.5714285714285714,3.7142857142857144,3.75,2011,8,32,0
22690,2,2.0,20.0,12.0,5.285714285714286,6.357142857142857,5.178571428571429,2011,8,32,0
22691,4,2.0,3.0,3.0,2.142857142857143,2.0,2.2142857142857144,2011,8,32,0
22692,7,2.0,5.0,2.0,2.5714285714285716,3.2142857142857144,4.535714285714286,2011,8,32,0
22694,6,6.0,2.0,8.0,5.571428571428571,4.357142857142857,6.214285714285714,2011,8,32,0
22697,32,3.0,21.0,18.0,22.285714285714285,29.785714285714285,28.357142857142858,2011,8,32,0
22698,32,57.0,72.0,52.0,34.57142857142857,36.857142857142854,30.785714285714285,2011,8,32,0
22699,39,485.0,51.0,36.0,101.0,65.92857142857143,47.25,2011,8,32,0
22702,12,2.0,6.0,1.0,2.5714285714285716,71.14285714285714,41.32142857142857,2011,8,32,0
22705,25,25.0,50.0,25.0,28.571428571428573,28.642857142857142,28.785714285714285,2011,8,32,0
22710,25,25.0,25.0,1.0,32.142857142857146,44.642857142857146,42.892857142857146,2011,8,32,0
22712,24,24.0,12.0,3.0,15.857142857142858,10.928571428571429,12.0,2011,8,32,0
22716,36,12.0,12.0,25.0,11.0,12.071428571428571,13.535714285714286,2011,8,32,0
22717,12,1.0,12.0,1.0,16.0,12.642857142857142,12.071428571428571,2011,8,32,0
22720,4,35.0,19.0,13.0,28.0,21.571428571428573,22.285714285714285,2011,8,32,0
22721,3,7.0,5.0,1.0,3.7142857142857144,5.0,4.785714285714286,2011,8,32,0
22723,2,4.0,2.0,1.0,7.428571428571429,7.285714285714286,5.928571428571429,2011,8,32,0
22725,4,12.0,20.0,8.0,14.0,10.071428571428571,9.178571428571429,2011,8,32,0
22726,17,44.0,23.0,18.0,24.285714285714285,18.928571428571427,17.5,2011,8,32,0
22727,13,5.0,20.0,1.0,13.285714285714286,11.928571428571429,11.321428571428571,2011,8,32,0
22728,13,9.0,4.0,28.0,9.571428571428571,8.0,9.178571428571429,2011,8,32,0
22729,16,24.0,2.0,24.0,13.857142857142858,12.214285714285714,10.107142857142858,2011,8,32,0
22730,14,19.0,5.0,1.0,12.142857142857142,9.285714285714286,7.964285714285714,2011,8,32,0
22741,48,48.0,48.0,48.0,68.85714285714286,55.285714285714285,60.392857142857146,2011,8,32,0
22743,6,1.0,1.0,6.0,4.714285714285714,4.5,5.035714285714286,2011,8,32,0
22744,6,6.0,1.0,12.0,5.571428571428571,5.214285714285714,5.392857142857143,2011,8,32,0
22745,10,18.0,2.0,12.0,9.428571428571429,7.428571428571429,7.357142857142857,2011,8,32,0
22746,3,1.0,6.0,6.0,4.714285714285714,5.714285714285714,5.928571428571429,2011,8,32,0
22747,7,7.0,1.0,2.0,5.857142857142857,4.785714285714286,4.607142857142857,2011,8,32,0
22748,10,2.0,13.0,8.0,4.571428571428571,6.428571428571429,6.178571428571429,2011,8,32,0
22749,20,10.0,12.0,1.0,14.0,9.714285714285714,8.107142857142858,2011,8,32,0
22750,22,16.0,5.0,8.0,15.857142857142858,10.928571428571429,9.285714285714286,2011,8,32,0
22766,12,1.0,9.0,16.0,9.0,9.571428571428571,10.392857142857142,2011,8,32,0
22767,2,3.0,4.0,8.0,3.0,3.2857142857142856,3.75,2011,8,32,0
22771,12,12.0,24.0,12.0,26.714285714285715,24.642857142857142,21.75,2011,8,32,0
22772,14,14.0,12.0,1.0,9.571428571428571,12.142857142857142,11.571428571428571,2011,8,32,0
22773,17,12.0,12.0,12.0,11.857142857142858,13.571428571428571,12.321428571428571,2011,8,32,0
22774,16,1.0,12.0,5.0,11.0,25.071428571428573,19.535714285714285,2011,8,32,0
22775,24,195.0,4.0,24.0,42.857142857142854,26.071428571428573,19.75,2011,8,32,0
22776,2,4.0,5.0,1.0,3.0,4.071428571428571,3.7142857142857144,2011,8,32,0
22778,1,1.0,1.0,3.0,1.7142857142857142,1.7857142857142858,5.642857142857143,2011,8,32,0
22780,4,4.0,4.0,48.0,11.571428571428571,10.428571428571429,13.392857142857142,2011,8,32,0
22784,1,3.0,6.0,12.0,4.428571428571429,6.285714285714286,5.964285714285714,2011,8,32,0
22791,12,38.0,36.0,28.0,67.85714285714286,55.285714285714285,52.964285714285715,2011,8,32,0
22792,12,12.0,12.0,12.0,10.714285714285714,8.357142857142858,12.857142857142858,2011,8,32,0
22795,2,1.0,5.0,4.0,7.714285714285714,8.928571428571429,6.392857142857143,2011,8,32,0
22796,2,2.0,12.0,4.0,2.4285714285714284,4.142857142857143,3.3214285714285716,2011,8,32,0
22798,1,8.0,72.0,1.0,9.0,15.357142857142858,9.857142857142858,2011,8,32,0
22799,1,2.0,2.0,4.0,1.5714285714285714,3.0,2.75,2011,8,32,0
22804,3,18.0,7.0,6.0,6.571428571428571,7.428571428571429,6.642857142857143,2011,8,32,0
22805,4,3.0,3.0,12.0,8.285714285714286,7.857142857142857,9.821428571428571,2011,8,32,0
22814,12,49.0,4.0,3.0,18.571428571428573,14.5,15.785714285714286,2011,8,32,0
22815,12,2.0,2.0,13.0,23.142857142857142,18.928571428571427,20.714285714285715,2011,8,32,0
22819,15,4.0,13.0,1.0,10.285714285714286,10.5,11.785714285714286,2011,8,32,0
22821,12,28.0,9.0,1.0,17.428571428571427,17.857142857142858,17.75,2011,8,32,0
22824,1,1.0,1.0,1.0,1.1428571428571428,1.2142857142857142,1.4285714285714286,2011,8,32,0
22838,1,3.0,12.0,21.0,3.2857142857142856,3.0,6.285714285714286,2011,8,32,0
22841,3,2.0,5.0,3.0,4.0,3.0714285714285716,3.2142857142857144,2011,8,32,0
22842,2,2.0,1.0,2.0,7.0,4.5,4.107142857142857,2011,8,32,0
22843,2,5.0,1.0,3.0,5.428571428571429,4.071428571428571,3.857142857142857,2011,8,32,0
22844,8,4.0,2.0,2.0,4.285714285714286,7.642857142857143,5.071428571428571,2011,8,32,0
22845,6,1.0,1.0,6.0,4.0,5.642857142857143,4.214285714285714,2011,8,32,0
22846,4,2.0,4.0,17.0,4.142857142857143,3.5,3.5714285714285716,2011,8,32,0
22847,5,1.0,8.0,8.0,3.857142857142857,6.214285714285714,5.5,2011,8,32,0
22851,13,6.0,12.0,1.0,9.428571428571429,10.428571428571429,8.214285714285714,2011,8,32,0
22904,12,40.0,24.0,12.0,22.285714285714285,15.071428571428571,12.107142857142858,2011,8,32,0
22906,4,10.0,4.0,1.0,9.571428571428571,8.142857142857142,6.892857142857143,2011,8,32,0
22907,12,12.0,12.0,1.0,48.285714285714285,41.57142857142857,33.5,2011,8,32,0
22910,6,7.0,30.0,2.0,77.42857142857143,47.285714285714285,27.678571428571427,2011,8,32,0
22914,3,1.0,12.0,18.0,2.5714285714285716,3.9285714285714284,7.071428571428571,2011,8,32,0
22916,48,200.0,5.0,14.0,36.857142857142854,22.642857142857142,16.214285714285715,2011,8,32,0
22917,36,200.0,12.0,13.0,36.714285714285715,21.785714285714285,16.964285714285715,2011,8,32,0
22918,36,200.0,7.0,1.0,36.714285714285715,21.928571428571427,16.071428571428573,2011,8,32,0
22919,48,12.0,12.0,16.0,9.857142857142858,8.357142857142858,9.857142857142858,2011,8,32,0
22920,36,200.0,12.0,1.0,36.714285714285715,22.857142857142858,70.92857142857143,2011,8,32,0
22921,12,12.0,12.0,5.0,36.714285714285715,21.714285714285715,15.892857142857142,2011,8,32,0
22922,12,12.0,1.0,6.0,17.142857142857142,24.142857142857142,23.928571428571427,2011,8,32,0
22923,24,18.0,6.0,12.0,30.857142857142858,28.285714285714285,22.5,2011,8,32,0
22924,12,12.0,12.0,12.0,14.571428571428571,20.571428571428573,21.214285714285715,2011,8,32,0
22928,1,4.0,4.0,2.0,3.142857142857143,2.642857142857143,4.25,2011,8,32,0
22938,29,12.0,4.0,6.0,11.0,15.071428571428571,15.642857142857142,2011,8,32,0
22945,6,6.0,1.0,12.0,48.0,27.214285714285715,18.571428571428573,2011,8,32,0
22951,25,48.0,34.0,48.0,25.857142857142858,22.357142857142858,31.25,2011,8,32,0
22952,48,146.0,5.0,24.0,161.57142857142858,92.5,55.25,2011,8,32,0
22955,6,12.0,7.0,6.0,5.714285714285714,5.0,5.107142857142857,2011,8,32,0
22956,6,4.0,9.0,4.0,6.571428571428571,5.714285714285714,12.357142857142858,2011,8,32,0
22960,14,8.0,13.0,3.0,41.0,45.214285714285715,32.67857142857143,2011,8,32,0
22961,37,13.0,36.0,19.0,134.28571428571428,86.64285714285714,59.82142857142857,2011,8,32,0
22962,12,6.0,12.0,25.0,6.857142857142857,13.0,12.535714285714286,2011,8,32,0
22963,12,48.0,1.0,2.0,11.142857142857142,10.5,9.0,2011,8,32,0
22964,1,7.0,13.0,3.0,28.142857142857142,16.0,9.357142857142858,2011,8,32,0
22965,3,20.0,1.0,4.0,15.142857142857142,11.428571428571429,10.571428571428571,2011,8,32,0
22966,3,102.0,36.0,16.0,36.142857142857146,37.142857142857146,35.5,2011,8,32,0
22968,5,1.0,2.0,5.0,2.142857142857143,2.0714285714285716,6.5,2011,8,32,0
22978,1,2.0,2.0,6.0,14.142857142857142,11.714285714285714,16.071428571428573,2011,8,32,0
22979,13,84.0,1.0,12.0,32.714285714285715,19.857142857142858,14.071428571428571,2011,8,32,0
22980,12,12.0,17.0,12.0,24.714285714285715,16.428571428571427,11.285714285714286,2011,8,32,0
22983,13,24.0,12.0,12.0,36.714285714285715,28.714285714285715,24.821428571428573,2011,8,32,0
22984,12,12.0,12.0,96.0,13.714285714285714,14.142857142857142,23.785714285714285,2011,8,32,0
22986,25,25.0,25.0,50.0,25.0,30.357142857142858,33.92857142857143,2011,8,32,0
22988,12,121.0,30.0,1.0,68.57142857142857,88.71428571428571,96.42857142857143,2011,8,32,0
22989,6,6.0,12.0,2.0,4.142857142857143,14.785714285714286,10.5,2011,8,32,0
22991,12,12.0,3.0,12.0,72.42857142857143,40.285714285714285,26.785714285714285,2011,8,32,0
22993,23,5.0,146.0,1.0,40.0,57.785714285714285,52.964285714285715,2011,8,32,0
22996,52,14.0,24.0,7.0,34.857142857142854,31.571428571428573,20.821428571428573,2011,8,32,0
22997,28,72.0,2.0,24.0,25.714285714285715,17.0,17.428571428571427,2011,8,32,0
22998,68,24.0,14.0,48.0,34.42857142857143,70.5,68.25,2011,8,32,0
23000,28,26.0,24.0,51.0,21.571428571428573,20.714285714285715,19.857142857142858,2011,8,32,0
23006,48,24.0,24.0,24.0,9.428571428571429,10.928571428571429,13.178571428571429,2011,8,32,0
23012,8,4.0,4.0,12.0,7.428571428571429,7.428571428571429,6.321428571428571,2011,8,32,0
23013,10,8.0,2.0,4.0,6.285714285714286,7.5,7.107142857142857,2011,8,32,0
23014,8,13.0,3.0,21.0,9.285714285714286,8.071428571428571,7.357142857142857,2011,8,32,0
23028,26,6.0,18.0,18.0,14.0,20.142857142857142,19.107142857142858,2011,8,32,0
23029,20,6.0,6.0,12.0,10.714285714285714,15.785714285714286,15.642857142857142,2011,8,32,0
23031,20,12.0,19.0,10.0,6.142857142857143,12.571428571428571,12.678571428571429,2011,8,32,0
23032,26,12.0,42.0,12.0,18.428571428571427,18.571428571428573,18.071428571428573,2011,8,32,0
23035,8,6.0,30.0,6.0,16.571428571428573,27.285714285714285,21.714285714285715,2011,8,32,0
23050,2,2.0,1.0,2.0,3.0,3.4285714285714284,4.321428571428571,2011,8,32,0
23051,2,3.0,3.0,1.0,3.2857142857142856,4.285714285714286,4.071428571428571,2011,8,32,0
23052,2,6.0,4.0,13.0,3.857142857142857,4.642857142857143,4.821428571428571,2011,8,32,0
23066,2,4.0,2.0,2.0,8.857142857142858,6.142857142857143,4.535714285714286,2011,8,32,0
23076,72,48.0,24.0,24.0,51.42857142857143,48.0,47.142857142857146,2011,8,32,0
23078,24,72.0,48.0,24.0,72.14285714285714,56.785714285714285,48.17857142857143,2011,8,32,0
23082,23,7.0,25.0,54.0,5.285714285714286,11.928571428571429,13.142857142857142,2011,8,32,0
23088,1,2.0,6.0,2.0,12.571428571428571,12.214285714285714,15.214285714285714,2011,8,32,0
23089,12,14.0,5.0,12.0,8.285714285714286,9.0,10.107142857142858,2011,8,32,0
23091,1,3.0,5.0,8.0,4.0,5.785714285714286,5.071428571428571,2011,8,32,0
23102,2,12.0,1.0,12.0,9.428571428571429,8.071428571428571,11.285714285714286,2011,8,32,0
23109,1,6.0,24.0,10.0,23.571428571428573,25.642857142857142,16.75,2011,8,32,0
23118,1,1.0,2.0,4.0,5.857142857142857,4.071428571428571,7.214285714285714,2011,8,32,0
23119,12,24.0,144.0,26.0,21.0,32.285714285714285,45.0,2011,8,32,0
23126,1,8.0,1.0,6.0,5.714285714285714,4.428571428571429,4.714285714285714,2011,8,32,0
23131,2,1.0,11.0,2.0,51.57142857142857,28.285714285714285,18.285714285714285,2011,8,32,0
23132,5,3.0,2.0,15.0,6.428571428571429,3.7857142857142856,4.821428571428571,2011,8,32,0
23133,4,13.0,4.0,2.0,5.571428571428571,5.214285714285714,4.214285714285714,2011,8,32,0
23138,24,12.0,3.0,12.0,16.285714285714285,12.857142857142858,15.142857142857142,2011,8,32,0
23140,4,1.0,3.0,12.0,1.8571428571428572,2.0,4.785714285714286,2011,8,32,0
23144,26,16.0,28.0,1.0,23.714285714285715,30.571428571428573,29.571428571428573,2011,8,32,0
23145,12,2.0,23.0,2.0,13.142857142857142,14.714285714285714,13.321428571428571,2011,8,32,0
23152,4,1.0,1.0,4.0,3.2857142857142856,3.2857142857142856,3.5357142857142856,2011,8,32,0
23153,2,4.0,4.0,1.0,4.285714285714286,4.071428571428571,3.6785714285714284,2011,8,32,0
23154,24,24.0,9.0,9.0,13.714285714285714,12.571428571428571,11.321428571428571,2011,8,32,0
23155,30,24.0,36.0,36.0,21.428571428571427,29.142857142857142,23.5,2011,8,32,0
23156,24,14.0,6.0,13.0,13.571428571428571,9.285714285714286,8.035714285714286,2011,8,32,0
23158,25,12.0,1.0,25.0,29.0,19.928571428571427,17.5,2011,8,32,0
23159,48,1.0,12.0,21.0,6.571428571428571,6.0,11.75,2011,8,32,0
23160,36,1.0,62.0,24.0,22.714285714285715,23.571428571428573,24.035714285714285,2011,8,32,0
23161,48,48.0,24.0,36.0,56.857142857142854,37.214285714285715,30.428571428571427,2011,8,32,0
23162,18,68.0,4.0,48.0,13.714285714285714,10.285714285714286,11.464285714285714,2011,8,32,0
23163,26,8.0,9.0,12.0,32.285714285714285,24.357142857142858,17.107142857142858,2011,8,32,0
23164,6,56.0,3.0,12.0,12.571428571428571,8.928571428571429,7.142857142857143,2011,8,32,0
23167,11,1.0,20.0,12.0,17.714285714285715,15.571428571428571,19.142857142857142,2011,8,32,0
23168,24,1.0,1.0,1.0,10.0,12.857142857142858,13.464285714285714,2011,8,32,0
23169,1,8.0,6.0,6.0,8.571428571428571,6.642857142857143,7.178571428571429,2011,8,32,0
23170,26,60.0,14.0,12.0,93.42857142857143,66.64285714285714,71.35714285714286,2011,8,32,0
23171,14,12.0,14.0,2.0,90.28571428571429,55.285714285714285,85.96428571428571,2011,8,32,0
23172,14,12.0,14.0,49.0,33.285714285714285,25.785714285714285,22.5,2011,8,32,0
23173,15,4.0,1.0,8.0,8.571428571428571,37.214285714285715,24.75,2011,8,32,0
23174,8,6.0,17.0,12.0,80.57142857142857,47.92857142857143,53.214285714285715,2011,8,32,0
23175,8,10.0,61.0,8.0,78.14285714285714,48.714285714285715,53.214285714285715,2011,8,32,0
23182,56,2.0,14.0,2.0,23.142857142857142,17.285714285714285,16.321428571428573,2011,8,32,0
23184,8,1.0,3.0,8.0,3.4285714285714284,4.357142857142857,4.285714285714286,2011,8,32,0
23188,24,1.0,30.0,17.0,17.428571428571427,19.785714285714285,16.714285714285715,2011,8,32,0
23192,2,1.0,50.0,3.0,16.428571428571427,17.642857142857142,14.107142857142858,2011,8,32,0
23196,13,19.0,24.0,4.0,17.571428571428573,26.785714285714285,18.75,2011,8,32,0
23197,26,26.0,2.0,2.0,20.571428571428573,13.071428571428571,12.714285714285714,2011,8,32,0
23198,13,12.0,24.0,3.0,22.714285714285715,26.5,25.892857142857142,2011,8,32,0
23199,26,36.0,20.0,144.0,99.42857142857143,79.21428571428571,69.32142857142857,2011,8,32,0
23200,25,2.0,41.0,32.0,65.28571428571429,50.642857142857146,43.32142857142857,2011,8,32,0
23201,11,20.0,36.0,122.0,63.714285714285715,67.28571428571429,54.82142857142857,2011,8,32,0
23202,13,20.0,28.0,64.0,87.85714285714286,80.5,65.53571428571429,2011,8,32,0
23203,27,6.0,36.0,90.0,173.85714285714286,157.57142857142858,116.85714285714286,2011,8,32,0
23204,21,3.0,24.0,60.0,38.142857142857146,36.357142857142854,32.67857142857143,2011,8,32,0
23205,1,17.0,140.0,30.0,33.857142857142854,34.285714285714285,26.321428571428573,2011,8,32,0
23206,36,45.0,15.0,29.0,53.857142857142854,83.42857142857143,69.71428571428571,2011,8,32,0
23207,6,32.0,140.0,21.0,81.28571428571429,63.714285714285715,45.92857142857143,2011,8,32,0
23208,16,30.0,20.0,25.0,19.714285714285715,29.214285714285715,33.57142857142857,2011,8,32,0
23209,64,35.0,30.0,90.0,39.285714285714285,73.78571428571429,76.35714285714286,2011,8,32,0
23226,24,24.0,25.0,24.0,28.571428571428573,21.857142857142858,17.75,2011,8,32,0
23227,24,48.0,26.0,72.0,26.142857142857142,19.142857142857142,25.5,2011,8,32,0
23232,25,75.0,25.0,25.0,78.57142857142857,89.35714285714286,67.89285714285714,2011,8,32,0
23235,4,2.0,6.0,4.0,12.714285714285714,9.142857142857142,15.964285714285714,2011,8,32,0
23236,6,12.0,4.0,13.0,17.0,17.071428571428573,18.071428571428573,2011,8,32,0
23237,6,54.0,8.0,12.0,10.571428571428571,8.428571428571429,8.25,2011,8,32,0
23239,6,1.0,6.0,7.0,11.857142857142858,10.214285714285714,9.285714285714286,2011,8,32,0
23240,6,7.0,7.0,18.0,19.142857142857142,24.571428571428573,23.0,2011,8,32,0
23241,4,6.0,6.0,20.0,14.142857142857142,13.071428571428571,11.75,2011,8,32,0
23242,3,3.0,19.0,2.0,11.714285714285714,9.571428571428571,8.678571428571429,2011,8,32,0
23243,4,4.0,19.0,21.0,24.285714285714285,17.714285714285715,18.678571428571427,2011,8,32,0
23244,6,48.0,2.0,144.0,12.142857142857142,9.428571428571429,15.285714285714286,2011,8,32,0
23245,37,109.0,31.0,59.0,29.285714285714285,44.42857142857143,44.82142857142857,2011,8,32,0
23251,1,13.0,1.0,13.0,10.714285714285714,11.714285714285714,17.857142857142858,2011,8,32,0
23254,12,4.0,4.0,1.0,9.714285714285714,8.142857142857142,7.785714285714286,2011,8,32,0
23255,8,4.0,1.0,3.0,5.142857142857143,5.071428571428571,11.071428571428571,2011,8,32,0
23256,12,20.0,10.0,10.0,8.714285714285714,8.571428571428571,9.821428571428571,2011,8,32,0
23275,12,14.0,13.0,5.0,41.857142857142854,24.071428571428573,17.285714285714285,2011,8,32,0
23280,1,26.0,12.0,12.0,9.714285714285714,14.214285714285714,15.178571428571429,2011,8,32,0
23282,1,26.0,2.0,1.0,10.142857142857142,8.428571428571429,9.25,2011,8,32,0
23285,1,8.0,16.0,20.0,23.428571428571427,24.285714285714285,24.25,2011,8,32,0
23286,3,8.0,16.0,17.0,26.857142857142858,27.928571428571427,25.964285714285715,2011,8,32,0
23287,3,8.0,8.0,9.0,30.857142857142858,28.714285714285715,24.392857142857142,2011,8,32,0
23289,10,9.0,11.0,10.0,10.428571428571429,11.0,16.607142857142858,2011,8,32,0
23290,10,8.0,8.0,1.0,8.428571428571429,12.214285714285714,11.892857142857142,2011,8,32,0
23291,10,9.0,4.0,1.0,9.0,8.928571428571429,13.5,2011,8,32,0
23292,11,16.0,8.0,12.0,8.428571428571429,11.0,11.785714285714286,2011,8,32,0
23298,34,21.0,29.0,58.0,38.857142857142854,33.5,53.857142857142854,2011,8,32,0
23300,14,22.0,4.0,2.0,28.285714285714285,28.071428571428573,48.107142857142854,2011,8,32,0
23301,16,23.0,24.0,4.0,30.857142857142858,29.642857142857142,33.57142857142857,2011,8,32,0
23302,14,24.0,4.0,7.0,5.571428571428571,5.214285714285714,7.964285714285714,2011,8,32,0
23306,48,36.0,12.0,16.0,20.571428571428573,19.357142857142858,28.857142857142858,2011,8,32,0
23307,81,75.0,73.0,29.0,52.714285714285715,108.85714285714286,103.5,2011,8,32,0
23308,84,24.0,34.0,1.0,35.857142857142854,53.142857142857146,56.67857142857143,2011,8,32,0
23309,2,25.0,34.0,6.0,24.428571428571427,47.785714285714285,59.035714285714285,2011,8,32,0
23321,57,6.0,27.0,12.0,36.142857142857146,30.0,26.107142857142858,2011,8,32,0
23322,50,11.0,13.0,8.0,16.857142857142858,18.071428571428573,14.071428571428571,2011,8,32,0
35095A,24,9.0,1.0,1.0,11.285714285714286,11.357142857142858,21.0,2011,8,32,0
35095B,24,6.0,6.0,6.0,8.571428571428571,8.0,20.357142857142858,2011,8,32,0
35646,3,24.0,4.0,5.0,11.857142857142858,9.571428571428571,9.785714285714286,2011,8,32,0
35924,72,7.0,21.0,3.0,5.857142857142857,6.357142857142857,12.285714285714286,2011,8,32,0
37327,18,6.0,18.0,5.0,20.857142857142858,28.214285714285715,29.75,2011,8,32,0
37340,12,12.0,48.0,48.0,46.57142857142857,49.857142857142854,40.214285714285715,2011,8,32,0
37448,1,1.0,2.0,3.0,2.5714285714285716,6.0,6.75,2011,8,32,0
40016,1,5.0,12.0,36.0,6.285714285714286,18.357142857142858,24.178571428571427,2011,8,32,0
47310M,3,2.0,20.0,3.0,2.5714285714285716,6.285714285714286,5.107142857142857,2011,8,32,0
47503A,25,24.0,24.0,12.0,24.714285714285715,22.714285714285715,18.714285714285715,2011,8,32,0
47504K,13,24.0,36.0,12.0,19.428571428571427,17.071428571428573,11.642857142857142,2011,8,32,0
47559B,1,13.0,1.0,13.0,15.0,10.285714285714286,8.892857142857142,2011,8,32,0
47563A,4,1.0,1.0,2.0,2.857142857142857,3.642857142857143,3.8214285714285716,2011,8,32,0
47566,57,26.0,111.0,31.0,65.28571428571429,77.85714285714286,100.57142857142857,2011,8,32,0
47591D,1,7.0,18.0,1.0,9.857142857142858,8.857142857142858,9.857142857142858,2011,8,32,0
47599A,1,1.0,3.0,38.0,42.142857142857146,24.714285714285715,22.642857142857142,2011,8,32,0
48111,1,1.0,2.0,1.0,3.142857142857143,5.285714285714286,3.892857142857143,2011,8,32,0
48129,2,1.0,4.0,2.0,1.8571428571428572,2.5,3.0357142857142856,2011,8,32,0
48185,10,1.0,3.0,4.0,4.571428571428571,4.714285714285714,21.464285714285715,2011,8,32,0
48187,5,8.0,1.0,1.0,6.714285714285714,6.714285714285714,25.142857142857142,2011,8,32,0
48188,4,2.0,1.0,3.0,2.7142857142857144,5.214285714285714,22.428571428571427,2011,8,32,0
48194,4,15.0,2.0,16.0,8.857142857142858,6.428571428571429,23.785714285714285,2011,8,32,0
62018,5,400.0,1.0,400.0,268.0,141.07142857142858,109.35714285714286,2011,8,32,0
70006,12,900.0,3.0,37.0,134.57142857142858,75.57142857142857,64.82142857142857,2011,8,32,0
70007,12,2.0,5.0,10.0,5.714285714285714,6.0,16.5,2011,8,32,0
71053,20,54.0,2.0,30.0,11.0,10.357142857142858,10.535714285714286,2011,8,32,0
71477,13,21.0,12.0,17.0,7.428571428571429,38.92857142857143,29.892857142857142,2011,8,32,0
72349B,1,1.0,5.0,1.0,3.7142857142857144,4.642857142857143,7.25,2011,8,32,0
72741,9,18.0,9.0,81.0,25.714285714285715,25.428571428571427,37.82142857142857,2011,8,32,0
72802A,1,1.0,2.0,1.0,3.857142857142857,3.2142857142857144,5.392857142857143,2011,8,32,0
72802C,1,2.0,6.0,12.0,8.857142857142858,6.285714285714286,4.892857142857143,2011,8,32,0
72807B,1,4.0,17.0,3.0,2.142857142857143,3.642857142857143,3.8214285714285716,2011,8,32,0
72807C,1,4.0,4.0,5.0,4.285714285714286,5.285714285714286,5.107142857142857,2011,8,32,0
75049L,396,96.0,6.0,6.0,45.857142857142854,48.857142857142854,42.285714285714285,2011,8,32,0
79321,4,52.0,17.0,51.0,25.571428571428573,61.785714285714285,37.107142857142854,2011,8,32,0
82482,18,7.0,26.0,27.0,34.42857142857143,50.42857142857143,39.285714285714285,2011,8,32,0
82483,3,3.0,12.0,3.0,8.142857142857142,8.642857142857142,6.714285714285714,2011,8,32,0
82484,4,2.0,2.0,4.0,14.714285714285714,27.142857142857142,21.714285714285715,2011,8,32,0
82486,1,3.0,6.0,6.0,6.0,8.642857142857142,6.785714285714286,2011,8,32,0
82494L,5,25.0,12.0,1.0,16.571428571428573,19.428571428571427,23.357142857142858,2011,8,32,0
82551,2,2.0,12.0,1.0,22.142857142857142,16.571428571428573,14.107142857142858,2011,8,32,0
82552,99,2.0,7.0,2.0,20.428571428571427,13.571428571428571,13.142857142857142,2011,8,32,0
82567,3,3.0,1.0,4.0,2.4285714285714284,2.9285714285714284,3.5714285714285716,2011,8,32,0
82578,1,2.0,5.0,12.0,6.428571428571429,17.642857142857142,11.892857142857142,2011,8,32,0
82580,13,1.0,11.0,9.0,8.285714285714286,10.785714285714286,20.392857142857142,2011,8,32,0
82581,259,12.0,5.0,2.0,8.285714285714286,17.571428571428573,14.892857142857142,2011,8,32,0
82582,17,25.0,26.0,12.0,20.428571428571427,20.857142857142858,16.464285714285715,2011,8,32,0
82600,1,1.0,1.0,51.0,21.571428571428573,26.285714285714285,30.321428571428573,2011,8,32,0
84029G,1,4.0,8.0,2.0,2.857142857142857,2.642857142857143,2.75,2011,8,32,0
84030E,1,2.0,1.0,4.0,6.428571428571429,4.857142857142857,3.5357142857142856,2011,8,32,0
84031A,2,1.0,1.0,1.0,1.8571428571428572,1.7142857142857142,1.5357142857142858,2011,8,32,0
84032A,1,8.0,4.0,1.0,3.2857142857142856,3.0714285714285716,2.4642857142857144,2011,8,32,0
84077,96,100.0,144.0,144.0,90.14285714285714,127.92857142857143,153.39285714285714,2011,8,32,0
84375,12,1.0,12.0,12.0,6.142857142857143,6.571428571428571,5.357142857142857,2011,8,32,0
84380,12,24.0,1.0,37.0,14.571428571428571,14.214285714285714,20.642857142857142,2011,8,32,0
84406B,4,7.0,20.0,12.0,10.285714285714286,10.142857142857142,12.214285714285714,2011,8,32,0
84510A,2,1.0,21.0,1.0,4.428571428571429,5.214285714285714,8.107142857142858,2011,8,32,0
84536A,8,4.0,16.0,51.0,16.285714285714285,16.785714285714285,17.5,2011,8,32,0
84536B,4,8.0,3.0,6.0,42.0,26.928571428571427,27.678571428571427,2011,8,32,0
84596B,41,7.0,16.0,89.0,13.714285714285714,18.285714285714285,21.714285714285715,2011,8,32,0
